project_id,project_name,treatment,site,burn_name,burn_year,ecoregion_name_l2,latitude,longitude,accuracy_horizontal,elevation,accuracy_vertical,slope,aspect,moisture,stand_density,stand_basal_area,prop_black_spruce,stand_age,stand_origin,ag_biomass_prefire,ag_c_prefire,ag_biomass_combusted,ag_c_combusted,prefire_sol,mean_residual_org_layer_depth,burn_depth,prop_sol_combusted,residual_sol_c,bg_c_prefire,bg_c_combusted,prop_sol_c_combusted,total_c_pool_prefire,prop_prefire_bg_c,total_c_combusted,prop_total_bg_c_combusted,prop_total_prefire_c_combusted,dob,precipitation,temperature,relative_humidity,wind_speed,drought_code,drought_moisture_code,fine_fuel_moisture_code,initial_spread_index,buildup_index,fire_weather_index,daily_severity_rank
NWT.sf.75,NWT_MackWalker,Control,NWT_MW_CS-9A,CS,unburned,Taiga Shield,62.5051,-113.6651,-9999,205,-9999,0,-9999,5,0.67,1.93,-9999,-9999,unknown,-9999,-9999,-9999,-9999,-9999,23.25,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NWT.sf.76,NWT_MackWalker,burn,NWT_MW_F1R-12A,F1R,1971,Taiga Plains,60.6928,-115.927,-9999,200.3,-9999,0,-9999,2,2.58,19.29,-9999,-9999,unknown,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NWT.sf.77,NWT_MackWalker,burn,NWT_MW_F1R-12B,F1R,1971,Taiga Plains,60.6937,-115.929,-9999,201.1,-9999,0,-9999,4,1.27,7.05,-9999,-9999,unknown,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NWT.sf.78,NWT_MackWalker,burn,NWT_MW_F1R-12C,F1R,1971,Taiga Plains,60.6925,-115.9299,-9999,203.1,-9999,0,-9999,3,2.4,16.56,-9999,-9999,unknown,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NWT.sf.79,NWT_MackWalker,burn,NWT_MW_F1R-4A,F1R,1971,Taiga Plains,60.6992,-115.9132,-9999,196.8,-9999,0,-9999,5,3.5,22.13,-9999,-9999,unknown,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NWT.sf.80,NWT_MackWalker,burn,NWT_MW_F1R-4B,F1R,1971,Taiga Plains,60.698,-115.9135,-9999,198.9,-9999,0,-9999,4,3.67,21.64,-9999,-9999,unknown,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NWT.sf.81,NWT_MackWalker,burn,NWT_MW_F1R-4C,F1R,1971,Taiga Plains,60.6972,-115.9152,-9999,197.4,-9999,0,-9999,6,3.23,11.64,-9999,-9999,unknown,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NWT.sf.82,NWT_MackWalker,burn,NWT_MW_F2-13A,F2,1972,Taiga Plains,62.67,-116.199,-9999,251.8,-9999,12,179,1,0.83,14.22,-9999,-9999,unknown,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NWT.sf.83,NWT_MackWalker,burn,NWT_MW_F2-13B,F2,1972,Taiga Plains,62.6682,-116.2004,-9999,237.9,-9999,0,-9999,2,0.87,16.83,-9999,-9999,unknown,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NWT.sf.84,NWT_MackWalker,burn,NWT_MW_F2-13C,F2,1972,Taiga Plains,62.6685,-116.1966,-9999,240.7,-9999,0,-9999,4,1.7,26.79,-9999,-9999,unknown,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NWT.sf.85,NWT_MackWalker,burn,NWT_MW_F2-3A,F2,1972,Taiga Plains,62.6532,-116.2489,-9999,219.9,-9999,0,-9999,4,0.72,3.6,-9999,-9999,unknown,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NWT.sf.86,NWT_MackWalker,burn,NWT_MW_F2-3B,F2,1972,Taiga Plains,62.6531,-116.2457,-9999,240.5,-9999,0,-9999,1,1.1,20.83,-9999,-9999,unknown,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NWT.sf.87,NWT_MackWalker,burn,NWT_MW_F2-3C,F2,1972,Taiga Plains,62.6514,-116.243,-9999,227.4,-9999,0,-9999,3,1.5,10.47,-9999,-9999,unknown,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NWT.sf.88,NWT_MackWalker,burn,NWT_MW_F2-6A,F2,1972,Taiga Plains,62.6594,-116.2262,-9999,216.1,-9999,0,-9999,3,0.8,5.88,-9999,-9999,unknown,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NWT.sf.89,NWT_MackWalker,burn,NWT_MW_F2-6B,F2,1972,Taiga Plains,62.6602,-116.2284,-9999,201.9,-9999,0,-9999,4,0.47,3.97,-9999,-9999,unknown,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NWT.sf.90,NWT_MackWalker,burn,NWT_MW_F2-6C,F2,1972,Taiga Plains,62.6581,-116.2286,-9999,230.6,-9999,0,-9999,1,1.3,12.88,-9999,-9999,unknown,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NWT.sf.91,NWT_MackWalker,burn,NWT_MW_F3-1A,F3,1969,Taiga Plains,60.8592,-116.6248,-9999,266.7,-9999,0,-9999,4,0.18,17.99,-9999,-9999,unknown,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NWT.sf.92,NWT_MackWalker,burn,NWT_MW_F4-2A,F4,1980,Taiga Plains,61.14,-119.0275,-9999,250.1,-9999,0,-9999,2,1.22,19.92,-9999,-9999,unknown,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NWT.sf.93,NWT_MackWalker,Control,NWT_MW_GAM-UB-1A,GAM,unburned,Taiga Plains,64.1528,-117.391,-9999,208.341,-9999,0,-9999,6,0.72,3.39,-9999,107,unknown,-9999,-9999,-9999,-9999,-9999,41.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NWT.sf.94,NWT_MackWalker,Control,NWT_MW_GAM-UB-1B,GAM,unburned,Taiga Plains,64.1522,-117.3938,-9999,217.702,-9999,0,-9999,3,0.7,22.52,-9999,107,unknown,-9999,-9999,-9999,-9999,-9999,16.3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NWT.sf.95,NWT_MackWalker,Control,NWT_MW_GAM-UB-1C,GAM,unburned,Taiga Plains,64.1514,-117.395,-9999,210.063,-9999,0,-9999,1,0.17,4,-9999,107,unknown,-9999,-9999,-9999,-9999,-9999,12,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NWT.sf.96,NWT_MackWalker,Control,NWT_MW_HWY3-UB-1A,HWY3,unburned,Taiga Plains,62.0282,-116.3159,-9999,201.797,-9999,0,-9999,5,5.4,6.04,-9999,58,unknown,-9999,-9999,-9999,-9999,-9999,46.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NWT.sf.97,NWT_MackWalker,Control,NWT_MW_HWY3-UB-1B,HWY3,unburned,Taiga Plains,62.027,-116.3153,-9999,206.037,-9999,0,-9999,2,0.82,16.44,-9999,120,unknown,-9999,-9999,-9999,-9999,-9999,9.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NWT.sf.98,NWT_MackWalker,Control,NWT_MW_HWY3-UB-1C,HWY3,unburned,Taiga Plains,62.0243,-116.3205,-9999,200.472,-9999,0,-9999,4,3.4,38.8,-9999,120,unknown,-9999,-9999,-9999,-9999,-9999,19.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NWT.sf.99,NWT_MackWalker,burn,NWT_MW_JM2011-1A,JM2011,2011,Taiga Plains,61.3546,-121.0111,-9999,240.978,-9999,0,-9999,6,1.77,9.3,-9999,91,unknown,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,206.5,1.06E+00,23.35,56.02,5.5,204.82,10.79,80.22,1.54,19.07,2.071,0.0987
NWT.sf.100,NWT_MackWalker,Control,NWT_MW_KAK-UB-1A,KAK,unburned,Taiga Plains,60.9615,-117.275,-9999,218.046,-9999,0,-9999,6,0.78,12.69,-9999,120,unknown,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NWT.sf.101,NWT_MackWalker,Control,NWT_MW_KAK-UB-1B,KAK,unburned,Taiga Plains,60.9601,-117.277,-9999,229.207,-9999,0,-9999,5,3.35,31.33,-9999,166,unknown,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
NWT.sf.102,NWT_MackWalker,burn,NWT_MW_LL-1,LL,2014,Taiga Shield,63.1335,-114.0034,-9999,270.948,-9999,-9999,-9999,6,0.67,2.3,1,-9999,unknown,372.287,186.143,77.766,38.883,18.3,12.25,6.1,0.332,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,207.5,7.38E-02,28.54,35.54,20.31,416.15,122.03,91.87,15.57,140.82,47.966,25.6932
NWT.sf.103,NWT_MackWalker,burn,NWT_MW_LL-2,LL,2014,Taiga Shield,63.1359,-114.0028,-9999,256.783,-9999,14,310,1,1.13,10.92,0.809,36,unknown,1419.199,709.6,567.105,283.552,7.8,1.4,6.4,0.821,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,207.5,7.38E-02,28.54,35.54,20.31,416.15,122.03,91.87,15.57,140.82,47.966,25.6932
NWT.sf.104,NWT_MackWalker,burn,NWT_MW_SD2013B-1A,SD2013B,2013,Taiga Plains,61.198,-120.0928,-9999,290.352,-9999,0,-9999,6,2.07,5.89,-9999,96,unknown,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,221.5,2.85E-06,24.15,40.07,11.74,330.18,27.89,90.42,8.23,46.06,18.52,4.7675
NWT.sf.105,NWT_MackWalker,burn,NWT_MW_SD2013B-1B,SD2013B,2013,Taiga Plains,61.2003,-120.0926,-9999,295.345,-9999,0,-9999,3,0.55,29.33,-9999,80,unknown,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,221.5,2.85E-06,24.15,40.07,11.74,330.18,27.89,90.42,8.23,46.06,18.52,4.7675
NWT.sf.106,NWT_MackWalker,burn,NWT_MW_SD2013B-2A,SD2013B,2013,Taiga Plains,61.1535,-119.9259,-9999,257.299,-9999,0,-9999,6,0.97,6.57,-9999,88,unknown,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,220.5,4.87E-03,22.28,35.42,6.99,322.83,24.77,90.37,6.43,41.56,14.573,3.1192
NWT.sf.107,NWT_MackWalker,burn,NWT_MW_SD2013B-2B,SD2013B,2013,Taiga Plains,61.1572,-119.9201,-9999,269.583,-9999,0,-9999,4,0.42,61.34,-9999,88,unknown,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,220.5,4.87E-03,22.28,35.42,6.99,322.83,24.77,90.37,6.43,41.56,14.573,3.1192
NWT.sf.108,NWT_MackWalker,burn,NWT_MW_SS33-11A,SS33,2014,Taiga Plains,60.9482,-117.3555,-9999,234.971,-9999,0,-9999,6,0.53,8.49,-9999,67,unknown,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,182.9,8.79E-01,24.9,44.6,4.93,234.96,82.33,87.5,3.84,87.77,14.853,3.226
NWT.sf.109,NWT_MackWalker,burn,NWT_MW_SS33-11B,SS33,2014,Taiga Plains,60.9513,-117.355,-9999,228.546,-9999,0,-9999,3,1.75,26.66,1,163,unknown,7759.953,3879.976,2424.097,1212.048,18.2,7.65,10.5,0.58,2809.4,7690.4,4881.1,0.635,11570.4,0.665,6093.1,0.801,0.527,182.9,8.79E-01,24.9,44.6,4.93,234.96,82.33,87.5,3.84,87.77,14.853,3.226
NWT.sf.110,NWT_MackWalker,burn,NWT_MW_SS33-1A,SS33,2014,Taiga Plains,60.9374,-117.1247,-9999,227.805,-9999,12,180,1,0.1,18.66,0,171,unknown,7258.837,3629.419,410.213,205.107,6.3,1.55,4.8,0.756,706.5,1167.4,460.9,0.395,4796.8,0.243,666,0.692,0.139,189.5,1.88E-01,24.63,51.23,6.14,263.1,25.51,87.75,4.23,41.06,10.365,1.7067
NWT.sf.111,NWT_MackWalker,burn,NWT_MW_SS33-1B,SS33,2014,Taiga Plains,60.9379,-117.1226,-9999,217.061,-9999,0,-9999,4,0.63,16.55,1,171,unknown,4084.885,2042.442,1119.553,559.777,23.1,8.2,14.9,0.646,8783.8,15902,7118.2,0.448,17944.4,0.886,7678,0.927,0.428,189.5,1.88E-01,24.63,51.23,6.14,263.1,25.51,87.75,4.23,41.06,10.365,1.7067
NWT.sf.112,NWT_MackWalker,burn,NWT_MW_SS33-1C,SS33,2014,Taiga Plains,60.9352,-117.1245,-9999,222.905,-9999,0,-9999,6,0.9,14.19,1,171,unknown,3054.645,1527.322,1059.974,529.987,56.1,42.5,13.6,0.242,35610.8,42828.5,7217.7,0.169,44355.8,0.966,7747.7,0.932,0.175,189.5,1.88E-01,24.63,51.23,6.14,263.1,25.51,87.75,4.23,41.06,10.365,1.7067
NWT.sf.113,NWT_MackWalker,burn,NWT_MW_SS33-21A,SS33,2014,Taiga Plains,60.8741,-117.4104,-9999,227.217,-9999,0,-9999,3,0.35,5.87,-9999,66,unknown,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,183.5,3.26E-01,28.47,32.26,8.19,243.79,87.04,91.55,8.08,91.98,26.152,8.7813
NWT.sf.114,NWT_MackWalker,burn,NWT_MW_SS33-21B,SS33,2014,Taiga Plains,60.8755,-117.4138,-9999,219.986,-9999,0,-9999,4,0.58,9.57,0.114,66,unknown,206.542,103.271,92.284,46.142,41.8,35.2,6.6,0.157,13958.8,16237.5,2278.6,0.14,16340.7,0.994,2324.8,0.98,0.142,183.5,3.26E-01,28.47,32.26,8.19,243.79,87.04,91.55,8.08,91.98,26.152,8.7813
NWT.sf.115,NWT_MackWalker,burn,NWT_MW_SS33-25A,SS33,2014,Taiga Plains,60.8622,-117.4219,-9999,225.143,-9999,0,-9999,6,0.67,9.98,-9999,79,unknown,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,178.9,1.45E-04,27.68,24.73,2.92,202.87,65.88,92.89,7.49,72.72,21.962,6.4468
NWT.sf.116,NWT_MackWalker,burn,NWT_MW_SS33-26A,SS33,2014,Taiga Plains,60.8481,-117.4469,-9999,221.145,-9999,0,-9999,6,0.05,1.3,-9999,30,unknown,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,179.5,1.64E-02,27.56,30.24,5.06,211.23,71.14,92.94,8.4,77.24,24.581,7.8693
NWT.sf.117,NWT_MackWalker,burn,NWT_MW_SS33-27A,SS33,2014,Taiga Plains,60.8457,-117.46,-9999,219.544,-9999,0,-9999,6,2.82,11.9,-9999,41,unknown,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,179.5,1.64E-02,27.56,30.24,5.06,211.23,71.14,92.94,8.4,77.24,24.581,7.8693
NWT.sf.118,NWT_MackWalker,burn,NWT_MW_SS33-27B,SS33,2014,Taiga Plains,60.8449,-117.4618,-9999,207.507,-9999,0,-9999,4,1.23,29.78,0.986,74,unknown,8606.925,4303.463,2788.574,1394.287,30.6,17.8,12.8,0.419,12953.9,18856.5,5902.6,0.313,23159.9,0.814,7296.8,0.809,0.315,179.5,1.64E-02,27.56,30.24,5.06,211.23,71.14,92.94,8.4,77.24,24.581,7.8693
NWT.sf.119,NWT_MackWalker,burn,NWT_MW_SS33-27C,SS33,2014,Taiga Plains,60.8447,-117.4638,-9999,219.173,-9999,0,-9999,5,5.78,15.54,0.994,74,unknown,2087.995,1043.997,1170.18,585.09,45.1,34.35,10.7,0.238,31364.5,36643.3,5278.8,0.144,37687.3,0.972,5863.9,0.9,0.156,179.5,1.64E-02,27.56,30.24,5.06,211.23,71.14,92.94,8.4,77.24,24.581,7.8693
NWT.sf.120,NWT_MackWalker,burn,NWT_MW_SS33-3A,SS33,2014,Taiga Plains,60.9377,-117.3727,-9999,227.547,-9999,0,-9999,4,3.27,24.49,0.959,90,unknown,5876.868,2938.434,2817.61,1408.805,23.1,13.55,9.5,0.413,6970,10791.8,3821.7,0.354,13730.2,0.786,5230.5,0.731,0.381,183.5,3.26E-01,28.47,32.26,8.19,243.79,87.04,91.55,8.08,91.98,26.152,8.7813
NWT.sf.121,NWT_MackWalker,burn,NWT_MW_SS33-3B,SS33,2014,Taiga Plains,60.9373,-117.3757,-9999,234.228,-9999,0,-9999,3,0.58,28.18,0.8,232,unknown,7050.444,3525.222,2081.25,1040.625,19,4.05,15,0.787,1024.5,8526,7501.5,0.88,12051.2,0.707,8542.1,0.878,0.709,183.5,3.26E-01,28.47,32.26,8.19,243.79,87.04,91.55,8.08,91.98,26.152,8.7813
NWT.sf.122,NWT_MackWalker,burn,NWT_MW_SS33-3C,SS33,2014,Taiga Plains,60.9399,-117.378,-9999,225.414,-9999,0,-9999,5,0.88,37.15,1,232,unknown,2858.691,1429.346,1168.208,584.104,48.4,33.25,15.1,0.313,24405.4,33083.9,8678.5,0.262,34513.3,0.959,9262.6,0.937,0.268,183.5,3.26E-01,28.47,32.26,8.19,243.79,87.04,91.55,8.08,91.98,26.152,8.7813
NWT.sf.123,NWT_MackWalker,burn,NWT_MW_SS33-4A,SS33,2014,Taiga Plains,60.9423,-117.3789,-9999,229.535,-9999,0,-9999,5,0.6,20.21,1,105,unknown,6251.661,3125.831,1580.623,790.311,26.2,19.4,6.8,0.26,8755,11684.5,2929.5,0.251,14810.3,0.789,3719.9,0.788,0.251,183.5,3.26E-01,28.47,32.26,8.19,243.79,87.04,91.55,8.08,91.98,26.152,8.7813
NWT.sf.124,NWT_MackWalker,burn,NWT_MW_SS33-4B,SS33,2014,Taiga Plains,60.9421,-117.376,-9999,237.497,-9999,0,-9999,4,1.67,34.93,0.97,105,unknown,8009.688,4004.844,2705.223,1352.612,15.3,7.1,8.2,0.535,1632.1,4721.8,3089.6,0.654,8726.6,0.541,4442.2,0.696,0.509,183.5,3.26E-01,28.47,32.26,8.19,243.79,87.04,91.55,8.08,91.98,26.152,8.7813
NWT.sf.125,NWT_MackWalker,burn,NWT_MW_SS33-582A,SS33,2014,Taiga Plains,60.9307,-117.0796,-9999,243.8,-9999,0,-9999,2,-9999,-9999,0.556,120,unknown,3195.65,1597.825,456.998,228.499,10.7,3.17,7.6,0.705,573.8,2318.6,1744.8,0.753,3916.5,0.592,1973.3,0.884,0.504,189.5,1.88E-01,24.63,51.23,6.14,263.1,25.51,87.75,4.23,41.06,10.365,1.7067
NWT.sf.126,NWT_MackWalker,burn,NWT_MW_SS33-582B,SS33,2014,Taiga Plains,60.9319,-117.0792,-9999,-9999,-9999,0,-9999,4,-9999,-9999,0.699,120,unknown,2222.411,1111.206,311.029,155.514,17.6,10.07,7.5,0.428,6280.8,9056.4,2775.6,0.306,10167.6,0.891,2931.1,0.947,0.288,189.5,1.88E-01,24.63,51.23,6.14,263.1,25.51,87.75,4.23,41.06,10.365,1.7067
NWT.sf.127,NWT_MackWalker,burn,NWT_MW_SS33-6A,SS33,2014,Taiga Plains,60.9521,-117.3332,-9999,234.307,-9999,0,-9999,5,0.73,45.35,0.682,169,unknown,3390.205,1695.102,1182.07,591.035,56,42.2,13.8,0.247,40043.4,47923.4,7880,0.164,49618.5,0.966,8471,0.93,0.171,182.9,8.79E-01,24.9,44.6,4.93,234.96,82.33,87.5,3.84,87.77,14.853,3.226
NWT.sf.128,NWT_MackWalker,burn,NWT_MW_SS33-6B,SS33,2014,Taiga Plains,60.9536,-117.3458,-9999,220.576,-9999,0,-9999,3,0.93,17.63,0.964,129,unknown,3358.389,1679.194,979.965,489.982,21.9,13.2,8.7,0.396,8018.2,11845.2,3826.9,0.323,13524.4,0.876,4316.9,0.886,0.319,182.9,8.79E-01,24.9,44.6,4.93,234.96,82.33,87.5,3.84,87.77,14.853,3.226
NWT.sf.129,NWT_MackWalker,burn,NWT_MW_SS33-6C,SS33,2014,Taiga Plains,60.9573,-117.3386,-9999,230.002,-9999,0,-9999,6,0.53,3.16,0.406,72,unknown,307.444,153.722,133.786,66.893,72.3,65.5,6.8,0.094,20912.5,23647.7,2735.2,0.116,23801.4,0.994,2802.1,0.976,0.118,182.9,8.79E-01,24.9,44.6,4.93,234.96,82.33,87.5,3.84,87.77,14.853,3.226
NWT.sf.130,NWT_MackWalker,burn,NWT_MW_SS33-877A,SS33,2014,Taiga Plains,60.9111,-117.0095,-9999,249.4,-9999,0,-9999,6,-9999,-9999,-9999,60,unknown,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,189.5,1.88E-01,24.63,51.23,6.14,263.1,25.51,87.75,4.23,41.06,10.365,1.7067
NWT.sf.131,NWT_MackWalker,burn,NWT_MW_SS33-877B,SS33,2014,Taiga Plains,60.913,-117.0061,-9999,250.4,-9999,0,-9999,4,-9999,-9999,0.974,118,unknown,3046.868,1523.434,1544.977,772.489,28.8,21.15,7.6,0.265,14585.2,17393.9,2808.7,0.161,18917.4,0.919,3581.2,0.784,0.189,189.5,1.88E-01,24.63,51.23,6.14,263.1,25.51,87.75,4.23,41.06,10.365,1.7067
NWT.sf.132,NWT_MackWalker,burn,NWT_MW_SS33-9A,SS33,2014,Taiga Plains,60.9414,-117.3652,-9999,236,-9999,0,-9999,5,-9999,-9999,0.918,90,unknown,1534.573,767.286,806.366,403.183,39.4,31.2,8.2,0.208,26017.6,29728.9,3711.2,0.125,30496.1,0.975,4114.4,0.902,0.135,182.9,8.79E-01,24.9,44.6,4.93,234.96,82.33,87.5,3.84,87.77,14.853,3.226
NWT.sf.133,NWT_MackWalker,burn,NWT_MW_SS33-9B,SS33,2014,Taiga Plains,60.9432,-117.3731,-9999,224.616,-9999,0,-9999,2,0.77,23,1,93,unknown,6659.954,3329.977,1975.169,987.584,13.9,6.1,7.8,0.562,1070.6,2876.4,1805.8,0.628,6206.4,0.463,2793.4,0.646,0.45,183.5,3.26E-01,28.47,32.26,8.19,243.79,87.04,91.55,8.08,91.98,26.152,8.7813
NWT.sf.134,NWT_MackWalker,burn,NWT_MW_SS33-9C,SS33,2014,Taiga Plains,60.9431,-117.377,-9999,232.947,-9999,0,-9999,4,1.48,36,0.978,164,unknown,9429.744,4714.872,3202.327,1601.164,25.7,11.1,14.6,0.569,7917.7,14829.8,6912.2,0.466,19544.7,0.759,8513.3,0.812,0.436,183.5,3.26E-01,28.47,32.26,8.19,243.79,87.04,91.55,8.08,91.98,26.152,8.7813
NWT.sf.135,NWT_MackWalker,Control,NWT_MW_WEK-UB-1A,WEK,unburned,Taiga Shield,64.1634,-114.0963,-9999,408.681,-9999,15,0,2,0.6,9.18,-9999,155,unknown,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
